1888.550 2003.530 2019-01-10 00:00:00	 1849.850 2019-01-11 00:00:00 -38.700
1813.250 1970.950 2019-01-14 00:00:00	 1867.800 2019-01-15 00:00:00 54.550
1870.150 1937.970 2019-01-16 00:00:00	 1894.300 2019-01-17 00:00:00 24.150
2083.900 1939.200 2019-01-18 00:00:00	 1908.700 2019-01-21 00:00:00 -175.200
1901.900 1932.600 2019-01-22 00:00:00	 1901.550 2019-01-24 00:00:00 -0.350
1920.800 1898.760 2019-01-25 00:00:00	 1955.000 2019-01-28 00:00:00 34.200
1974.700 1908.390 2019-01-30 00:00:00	 2093.000 2019-01-31 00:00:00 118.300
2029.950 1933.200 2019-02-01 00:00:00	 2050.250 2019-02-04 00:00:00 20.300
2050.000 1964.430 2019-02-05 00:00:00	 2074.800 2019-02-06 00:00:00 24.800
1900.000 1981.350 2019-02-07 00:00:00	 2009.950 2019-02-08 00:00:00 109.950
2049.950 1987.180 2019-02-12 00:00:00	 2061.900 2019-02-13 00:00:00 11.950
1999.000 2005.060 2019-02-14 00:00:00	 2110.150 2019-02-15 00:00:00 111.150
2000.000 2025.620 2019-02-18 00:00:00	 1904.800 2019-02-19 00:00:00 -95.200
1894.400 2016.300 2019-02-20 00:00:00	 2040.000 2019-02-21 00:00:00 145.600
1925.000 2005.010 2019-02-22 00:00:00	 1981.150 2019-02-25 00:00:00 56.150
2038.700 1999.270 2019-02-26 00:00:00	 1983.450 2019-02-28 00:00:00 -55.250
1988.100 1999.040 2019-03-05 00:00:00	 2013.300 2019-03-07 00:00:00 25.200
2022.700 1997.330 2019-03-08 00:00:00	 2100.000 2019-03-11 00:00:00 77.300
2225.000 2016.200 2019-03-12 00:00:00	 2002.000 2019-03-13 00:00:00 -223.000
2206.700 2023.240 2019-03-14 00:00:00	 2215.050 2019-03-15 00:00:00 8.350
2210.100 2067.950 2019-03-18 00:00:00	 2238.000 2019-03-19 00:00:00 27.900
2010.000 2088.160 2019-03-20 00:00:00	 2012.300 2019-03-25 00:00:00 2.300
2043.000 2090.690 2019-03-26 00:00:00	 2021.300 2019-03-27 00:00:00 -21.700
2110.500 2102.140 2019-03-28 00:00:00	 2100.000 2019-03-29 00:00:00 -10.500
1985.000 2105.640 2019-04-01 00:00:00	 2129.000 2019-04-02 00:00:00 144.000
2201.500 2106.030 2019-04-03 00:00:00	 2201.500 2019-04-04 00:00:00 0.000
2177.000 2118.160 2019-04-05 00:00:00	 2245.950 2019-04-08 00:00:00 68.950
2217.000 2120.860 2019-04-09 00:00:00	 2041.000 2019-04-10 00:00:00 -176.000
2042.000 2109.070 2019-04-11 00:00:00	 2038.000 2019-04-12 00:00:00 -4.000
2202.000 2122.270 2019-04-15 00:00:00	 2041.000 2019-04-16 00:00:00 -161.000
2085.750 2121.910 2019-04-18 00:00:00	 1952.000 2019-04-22 00:00:00 -133.750
2199.000 2126.620 2019-04-23 00:00:00	 2183.000 2019-04-24 00:00:00 -16.000
2195.000 2130.010 2019-04-25 00:00:00	 2190.000 2019-04-29 00:00:00 -5.000
2111.000 2124.480 2019-04-30 00:00:00	 2215.400 2019-05-02 00:00:00 104.400
1967.000 2104.440 2019-05-06 00:00:00	 2151.950 2019-05-07 00:00:00 184.950
2140.100 2119.370 2019-05-08 00:00:00	 2164.000 2019-05-09 00:00:00 23.900
1883.150 2105.600 2019-05-14 00:00:00	 2153.000 2019-05-15 00:00:00 269.850
2145.000 2117.830 2019-05-16 00:00:00	 2032.700 2019-05-17 00:00:00 -112.300
2225.000 2122.660 2019-05-21 00:00:00	 2081.750 2019-05-22 00:00:00 -143.250
2248.000 2126.790 2019-05-24 00:00:00	 2061.500 2019-05-27 00:00:00 -186.500
2118.000 2126.580 2019-05-28 00:00:00	 2033.500 2019-05-29 00:00:00 -84.500
2180.250 2120.990 2019-05-31 00:00:00	 2242.300 2019-06-03 00:00:00 62.050
2183.100 2148.010 2019-06-04 00:00:00
